trade_date,trade_time,open,high,low,close,volume,prev_daily_high,signal,breakout_count,forward_1,forward_3,forward_6
2024-12-20,17:00:00,5847.64,5983.03,5845.89,5945.74,11212,5933.52,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.2822188659443525,0.31955652282138136,0.26590466451611405
2024-12-24,09:00:00,5972.32,5981.53,5969.41,5979.84,2281,5977.84,BULLISH_DAILY_HIGH_BREAKOUT,1,0.2893053994755743,0.9702600738481217,0.673094932305881
2025-01-06,09:00:00,5948.34,5974.84,5946.59,5968.84,2588,5948.9,BULLISH_DAILY_HIGH_BREAKOUT,1,0.5738133372648622,0.21310673430683774,0.23237345949966645
2025-01-14,01:00:00,5847.62,5861.24,5843.49,5850.23,2566,5843.35,BULLISH_DAILY_HIGH_BREAKOUT,1,0.04888696683721123,-0.1078590072526976,-0.10649153964886104
2025-01-15,13:00:00,5852.7,5942.2,5851.97,5939.32,6463,5878.8,BULLISH_DAILY_HIGH_BREAKOUT,1,0.10119003522289115,0.1974973565997534,0.04327094684240988
2025-01-16,09:00:00,5956.64,5977.21,5954.88,5966.54,4017,5960.27,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.4131372621318157,-0.6068843919591596,-0.12486298591813376
2025-01-17,13:00:00,5959.59,5998.59,5954.09,5983.88,5516,5977.21,BULLISH_DAILY_HIGH_BREAKOUT,1,0.3877083096586131,0.1037788190939664,0.8034920486373378
2025-01-20,13:00:00,6000.59,6042.34,5982.09,6031.96,4926,6015.05,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.20722949091174342,-0.4782856650243099,0.2548093820250779
2025-01-21,17:00:00,6025.84,6050.35,6007.14,6047.33,7429,6042.34,BULLISH_DAILY_HIGH_BREAKOUT,1,0.12683283366378342,0.25085450934544784,0.7299089019451613
2025-01-22,01:00:00,6059.67,6065.97,6050.75,6063.73,2379,6056.97,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.020284544331617065,0.3776553375562657,0.23384946229466505
