trade_date,trade_time,open,high,low,close,volume,prev_daily_low,signal,breakout_count,forward_1,forward_3,forward_6
2025-05-23,13:00:00,21123.02,21130.14,20667.89,20830.89,23631,20968.24,BEARISH_DAILY_LOW_BREAKOUT,1,0.7951172513512433,1.518658108222943,1.8775001932226716
2025-05-30,13:00:00,21315.49,21372.24,21178.39,21209.89,15309,21252.05,BEARISH_DAILY_LOW_BREAKOUT,1,-0.37392933202387035,0.10183928346635547,0.2604916857183135
2025-06-05,21:00:00,21692.19,21702.56,21466.92,21475.76,15914,21603.62,BEARISH_DAILY_LOW_BREAKOUT,1,0.34448140601311994,0.8188767242695979,1.413733437140295
2025-06-12,01:00:00,21831.62,21872.87,21733.99,21764.87,7799,21768.91,BEARISH_DAILY_LOW_BREAKOUT,1,0.19007694509548012,0.32906238355663336,-0.7816724841453102
2025-06-13,01:00:00,21881.12,21883.12,21472.87,21594.74,10363,21695.87,BEARISH_DAILY_LOW_BREAKOUT,1,-0.19504749767768734,0.5239701890367645,0.34499141920671417
2025-06-19,01:00:00,21731.64,21733.89,21566.64,21616.14,8275,21630.64,BEARISH_DAILY_LOW_BREAKOUT,1,0.037009382803775324,-0.7326469943292326,0.3753214033587913
2025-06-23,01:00:00,21477.49,21566.74,21456.74,21522.99,10910,21548.92,BEARISH_DAILY_LOW_BREAKOUT,1,0.32699917622968455,0.8659577502939757,2.43474535833543
2025-07-01,17:00:00,22599.14,22634.27,22384.05,22530.48,18901,22540.39,BEARISH_DAILY_LOW_BREAKOUT,1,-0.23900955505607757,0.12387663289907652,0.3730945812073303
2025-07-07,17:00:00,22746.39,22764.02,22636.15,22673.39,19874,22679.64,BEARISH_DAILY_LOW_BREAKOUT,1,-0.14338394038120633,0.28888489987602206,0.2831072018785119
2025-07-11,09:00:00,22760.27,22787.77,22677.14,22683.02,10189,22710.79,BEARISH_DAILY_LOW_BREAKOUT,1,0.4446938723326919,0.33174594917255285,0.1680552236871412
2025-07-16,13:00:00,22830.52,22918.52,22787.14,22798.02,11811,22819.84,BEARISH_DAILY_LOW_BREAKOUT,1,0.2559432792847736,0.2965169782288047,0.8025696968420993
2025-07-22,13:00:00,23124.52,23191.77,22955.39,22984.64,11660,23047.39,BEARISH_DAILY_LOW_BREAKOUT,1,0.33739923705570013,0.5025095019978559,0.12986933882802681
2025-07-31,21:00:00,23255.49,23329.99,23157.39,23192.69,12751,23221.39,BEARISH_DAILY_LOW_BREAKOUT,1,-0.0017246813543311155,-0.8425068415953382,-1.9079287482392082
2025-08-01,09:00:00,23162.99,23166.29,22932.89,22997.29,11936,23157.39,BEARISH_DAILY_LOW_BREAKOUT,1,-1.0731699256738478,-1.0744744272042583,-0.2530732968971593
2025-08-19,13:00:00,23702.29,23705.19,23555.89,23592.89,9793,23631.69,BEARISH_DAILY_LOW_BREAKOUT,1,-0.7315763350738234,-1.2452904243608955,-2.1048714252471767
2025-08-20,01:00:00,23388.39,23405.09,23288.39,23299.09,7860,23343.79,BEARISH_DAILY_LOW_BREAKOUT,1,-0.05794217714082396,-0.8704202610488189,-0.10558352278993961
2025-08-26,01:00:00,23440.69,23453.59,23305.69,23357.79,8311,23375.99,BEARISH_DAILY_LOW_BREAKOUT,1,0.2226238013099698,0.29326404595640254,0.8733702974468047
2025-08-29,17:00:00,23466.39,23497.89,23351.99,23409.59,16833,23428.89,BEARISH_DAILY_LOW_BREAKOUT,1,-0.0004271753584686652,-0.1174732235805924,0.18923868380436937
2025-09-02,09:00:00,23366.99,23406.19,23222.79,23247.09,10124,23323.79,BEARISH_DAILY_LOW_BREAKOUT,1,-0.257666658493607,0.3643466773690846,0.6353483382221203
2025-09-17,13:00:00,24260.89,24289.69,24213.79,24226.89,9005,24244.49,BEARISH_DAILY_LOW_BREAKOUT,1,-0.07429760897911371,0.4899514547678251,0.9175754708920512
2025-09-24,17:00:00,24581.19,24600.49,24386.39,24468.19,14670,24539.09,BEARISH_DAILY_LOW_BREAKOUT,1,0.14222547724209642,0.18513833675479432,-0.7577184908242001
2025-09-25,13:00:00,24467.39,24474.19,24183.29,24211.39,13068,24386.39,BEARISH_DAILY_LOW_BREAKOUT,1,0.29490252315129967,0.6352382081326156,1.092874056384215
2025-10-03,17:00:00,24898.39,24946.89,24715.39,24764.29,15368,24778.79,BEARISH_DAILY_LOW_BREAKOUT,1,0.04482260545324959,0.48093444229573523,1.0381884560389114
2025-10-07,17:00:00,25031.05,25046.35,24775.75,24807.55,74275,24808.39,BEARISH_DAILY_LOW_BREAKOUT,1,0.19671430673322948,0.1984879603185385,1.0623378769769722
