trade_date,trade_time,open,high,low,close,volume,prev_daily_low,signal,breakout_count,forward_1,forward_3,forward_6
2024-01-31,16:00:00,0.86133,0.86164,0.85509,0.85964,11613,0.86052,BEARISH_DAILY_LOW_BREAKOUT,1,0.2000837559908863,0.45600483923503266,-0.12912381927317765
2024-02-02,08:00:00,0.85735,0.85764,0.85565,0.85632,6252,0.85707,BEARISH_DAILY_LOW_BREAKOUT,1,0.8454783258594947,1.215667040358748,1.6267283258594918
2024-02-15,08:00:00,0.88505,0.88515,0.88249,0.88317,6742,0.88473,BEARISH_DAILY_LOW_BREAKOUT,1,-0.2309861068650477,-0.37025714188661246,-0.23891210072806554
2024-02-22,04:00:00,0.87885,0.87938,0.87761,0.87807,8794,0.87884,BEARISH_DAILY_LOW_BREAKOUT,1,-0.11160841390777283,0.3849351418451762,0.31318687576161697
2024-02-27,20:00:00,0.87975,0.88017,0.87847,0.87852,4671,0.87878,BEARISH_DAILY_LOW_BREAKOUT,1,0.07512634885944475,0.3221326776851977,0.025042116286481578
2024-02-29,04:00:00,0.87864,0.87881,0.87805,0.87829,4554,0.87833,BEARISH_DAILY_LOW_BREAKOUT,1,-0.03188013070854251,0.6319097336870446,0.7457673433603872
2024-03-04,08:00:00,0.88311,0.88338,0.88053,0.88251,6888,0.88298,BEARISH_DAILY_LOW_BREAKOUT,1,0.21642814245730557,0.27081846098061246,0.3716671765758971
2024-03-06,16:00:00,0.88358,0.88383,0.8804,0.8819,8542,0.88254,BEARISH_DAILY_LOW_BREAKOUT,1,0.009071323279279848,-0.019276561968477546,-0.3696564236308017
2024-03-07,12:00:00,0.8808,0.88131,0.87848,0.87933,6869,0.8804,BEARISH_DAILY_LOW_BREAKOUT,1,-0.07846883422605488,-0.2319948142335563,-0.4855969886163325
2024-03-08,04:00:00,0.87732,0.87772,0.87701,0.87724,4276,0.87725,BEARISH_DAILY_LOW_BREAKOUT,1,-0.09005517304273271,-0.05927682276229595,0.05015731156809949
2024-03-21,00:00:00,0.88571,0.88672,0.88496,0.88505,5491,0.88591,BEARISH_DAILY_LOW_BREAKOUT,1,0.025987232359748313,1.0835546014349458,1.3987910287554315
2024-03-28,16:00:00,0.90357,0.90375,0.89994,0.90082,10809,0.90236,BEARISH_DAILY_LOW_BREAKOUT,1,0.0932483737039656,0.12766146399947775,0.13987256055594224
