trade_date,trade_time,open,high,low,close,volume,recent_low,recent_high,distance_to_recent_low_pct,distance_to_recent_high_pct,signal,forward_1,forward_3,forward_6
2007-04-19,12:00:00,2.0034,2.0043,1.9988,2.0007,1663,1.9982,2.0132,0.12511260134121552,-0.6209020464931321,DOUBLE_BOTTOM_BULLISH,0.07497375918428834,0.12495626530713982,0.08497026040885863
2007-04-20,08:00:00,2.0027,2.0068,1.9989,2.0008,1565,1.9982,2.0094,0.13011710539485216,-0.42798845426495186,DOUBLE_BOTTOM_BULLISH,0.07996801279489543,0.0649740103958456,-0.09496201519392307
2007-04-23,08:00:00,2.0036,2.0037,1.997,1.9989,1460,1.9989,2.0068,0.0,-0.39366155072753833,DOUBLE_BOTTOM_BULLISH,0.030016509080001804,0.09004952723999429,-0.07504127269997674
2007-04-23,12:00:00,1.9988,2.0013,1.9981,1.9995,1120,1.997,2.0068,0.12518778167250608,-0.36376320510265514,DOUBLE_BOTTOM_BULLISH,0.10002500625156296,0.025006251562887966,-0.01500375093773278
2007-04-24,04:00:00,1.9999,2.0003,1.9954,1.9975,881,1.997,2.0057,0.025037556334498997,-0.40883482076083083,DOUBLE_BOTTOM_BULLISH,-0.005006257822277296,0.17521902377971646,0.23028785982477784
2007-04-24,08:00:00,1.9974,1.9985,1.9953,1.9974,1181,1.9954,2.0057,0.10023053021950495,-0.41382061125791364,DOUBLE_BOTTOM_BULLISH,0.09011715229798857,0.220286372283956,0.34544908380895806
2007-04-24,20:00:00,2.0008,2.0031,1.9989,2.0018,718,1.9953,2.0044,0.3257655490402309,-0.12971462781880652,DOUBLE_TOP_BEARISH,-0.014986512139062092,0.12488760115897646,-0.024977520231777548
2007-04-25,00:00:00,2.0021,2.0029,2.0006,2.0015,351,1.9953,2.0044,0.310730216007617,-0.1446817002594244,DOUBLE_TOP_BEARISH,0.029977516862349934,0.044966275293535994,0.03497376967275268
2007-04-25,04:00:00,2.0017,2.0034,2.0015,2.0021,316,1.9953,2.0044,0.3408008820728671,-0.11474755537816646,DOUBLE_TOP_BEARISH,0.1098846211478049,0.029968533040304373,0.08990559912091313
2007-04-25,08:00:00,2.002,2.0061,2.002,2.0043,1322,1.9953,2.0044,0.4510599909788061,-0.004989024146865244,DOUBLE_TOP_BEARISH,-0.09479618819538056,-0.14967819188744766,-0.0548820036920671
2007-04-26,04:00:00,2.0021,2.0041,2.002,2.0039,296,1.9971,2.0061,0.3404937158880224,-0.10966552016351137,DOUBLE_TOP_BEARISH,-0.03493188282846953,-0.6736863116921925,-0.5938420080842258
2007-04-26,08:00:00,2.004,2.0058,2.0025,2.0032,1081,1.9989,2.0061,0.21511831507329995,-0.14455909476097417,DOUBLE_TOP_BEARISH,-0.46924920127795905,-0.5940495207667742,-0.45926517571885467
2007-04-26,16:00:00,1.9939,1.9939,1.9891,1.9904,1517,1.9917,2.0061,-0.06527087412763362,-0.7826130302577163,DOUBLE_BOTTOM_BULLISH,0.04521704180064926,0.08038585209003446,0.2612540192926092
2007-04-26,20:00:00,1.9903,1.9924,1.9903,1.9913,633,1.9891,2.0061,0.11060278517922577,-0.7377498629180961,DOUBLE_BOTTOM_BULLISH,-0.06528398533621647,0.13558981569828377,0.30633254657761233
2007-04-27,00:00:00,1.9911,1.9913,1.9892,1.99,319,1.9891,2.0061,0.04524659393695143,-0.8025522157419871,DOUBLE_BOTTOM_BULLISH,0.10050251256281417,0.5728643216080329,0.17587939698492758
2007-04-27,04:00:00,1.9902,1.9924,1.9895,1.992,346,1.9891,2.006,0.14579458046352134,-0.6979062811565201,DOUBLE_BOTTOM_BULLISH,0.10040160642570291,0.18072289156626745,0.135542168674695
2007-05-01,08:00:00,1.9999,2.0035,1.9986,2.002,1116,1.9889,2.0037,0.658655538237211,-0.08484304037530743,DOUBLE_TOP_BEARISH,0.15484515484517108,-0.16983016983016225,-0.40959040959039783
2007-05-01,12:00:00,2.0018,2.0065,2.0,2.0051,1349,1.9889,2.0035,0.8145205892704618,0.07986024457201238,DOUBLE_TOP_BEARISH,-0.329160640367072,-0.36407161737569615,-0.6982195401725606
2007-05-02,08:00:00,1.994,1.9967,1.9911,1.9938,1544,1.9938,2.0072,0.0,-0.6675966520526145,DOUBLE_BOTTOM_BULLISH,-0.13541980138428752,-0.200621927976728,-0.050155481994187574
2007-05-02,12:00:00,1.9936,1.995,1.9888,1.9911,1447,1.9911,2.0072,0.0,-0.8021123953766442,DOUBLE_BOTTOM_BULLISH,-0.020089397820309274,-0.05524584400583099,-0.03515644618553287
2007-05-02,16:00:00,1.9913,1.9925,1.987,1.9907,1629,1.9888,2.0072,0.0955349959774745,-0.8220406536468803,DOUBLE_BOTTOM_BULLISH,-0.0452102275581404,-0.02009343447028462,-0.13563068267443235
2007-05-02,20:00:00,1.9909,1.9914,1.9888,1.9898,471,1.987,2.0072,0.14091595369903942,-0.8668792347548865,DOUBLE_BOTTOM_BULLISH,0.010051261433308773,0.15076892149964274,-0.1557945522163083
2007-05-03,16:00:00,1.9903,1.9909,1.9855,1.988,1247,1.987,1.9997,0.05032712632108152,-0.5850877631644769,DOUBLE_BOTTOM_BULLISH,-0.06539235412475246,-0.06539235412475246,0.2112676056338019
2007-05-03,20:00:00,1.9881,1.9892,1.9863,1.9867,732,1.9855,1.999,0.060438176781660434,-0.6153076538269234,DOUBLE_BOTTOM_BULLISH,0.0,-0.03523430814918825,0.2718075200080572
