trade_date,trade_time,open,high,low,close,volume,ny_high,ny_low,signal,bullish_count,bearish_count,forward_1,forward_3,forward_6
2025-04-02,17:00:00,19364.24,19712.64,19320.36,19569.05,23391,19408.49,19144.86,BULLISH_NEWYORK_BREAKOUT,1,0,-3.1447617538919768,-3.5662947358200805,-4.684642330619003
2025-04-02,21:00:00,19568.92,19863.63,18908.08,18953.65,18484,19408.49,19144.86,BEARISH_NEWYORK_BREAKOUT,1,1,-0.23736852796164115,-0.476108823366484,-2.4649605748760828
2025-04-03,17:00:00,18820.14,18833.41,18558.31,18652.31,34837,18903.04,18660.79,BEARISH_NEWYORK_BREAKOUT,0,1,-0.8892196194466024,-0.9017649824606214,-5.006832933829659
2025-04-04,21:00:00,17719.79,17766.47,17251.99,17369.61,30036,18443.99,17664.99,BEARISH_NEWYORK_BREAKOUT,0,1,-3.003061093484534,-3.583672863121286,0.6961008335823307
2025-04-07,17:00:00,17130.36,18219.49,17012.59,17637.29,49008,17154.61,16532.74,BULLISH_NEWYORK_BREAKOUT,1,0,-0.8321573212211197,-0.11793194986304172,-0.6143234022914075
2025-04-08,17:00:00,18112.11,18219.11,17354.44,17528.94,49367,18129.49,17556.89,BEARISH_NEWYORK_BREAKOUT,0,1,-2.503574089477165,-4.379614511773086,6.836522915818086
2025-04-09,17:00:00,17320.61,18742.19,17080.59,18727.31,49627,17418.64,16738.39,BULLISH_NEWYORK_BREAKOUT,1,0,2.524761965279582,1.4533854568541893,-2.2007431926956036
2025-04-10,17:00:00,18509.11,18651.49,17782.33,18315.17,67565,18851.24,18507.64,BEARISH_NEWYORK_BREAKOUT,0,1,0.22205636092922912,1.3279702017507955,2.0052229927431853
2025-04-11,17:00:00,18426.86,18729.3,18138.07,18682.43,55886,18562.89,18213.97,BULLISH_NEWYORK_BREAKOUT,1,0,-0.021785174626639623,1.4167321916902686,0.6438134653789621
2025-04-14,17:00:00,18909.36,19050.81,18603.84,18802.71,37595,19117.36,18851.36,BEARISH_NEWYORK_BREAKOUT,0,1,-0.1785912775339199,-0.26246216635792685,0.0671711684113674
2025-04-16,17:00:00,18390.36,18602.28,18164.26,18166.66,25099,18594.99,18390.74,BEARISH_NEWYORK_BREAKOUT,0,1,0.40420198319338996,1.4477069532869553,0.9066058372865498
2025-04-21,17:00:00,17879.86,17882.11,17592.94,17601.95,19451,18100.71,17881.11,BEARISH_NEWYORK_BREAKOUT,0,1,1.104707148923845,1.6172071844312697,2.8924636190876636
2025-04-22,21:00:00,18110.58,18319.55,18105.88,18242.18,12935,18142.86,17933.14,BULLISH_NEWYORK_BREAKOUT,1,0,1.566040900813391,2.693263634061287,2.731088060747121
2025-04-24,17:00:00,18933.36,19161.29,18933.36,19149.76,19916,18947.74,18581.61,BULLISH_NEWYORK_BREAKOUT,1,0,0.45781252610999773,0.778599836238168,0.8983924602710472
2025-04-25,17:00:00,19147.39,19447.19,19122.99,19321.8,22871,19298.89,19105.49,BULLISH_NEWYORK_BREAKOUT,1,0,0.6343094328685801,-0.07017979691331902,-0.2792182922916122
2025-04-28,17:00:00,19361.61,19435.8,19155.08,19267.85,22140,19516.61,19349.86,BEARISH_NEWYORK_BREAKOUT,0,1,0.561090106057503,0.8376129147777415,1.460931032782597
