trade_date,trade_time,open,high,low,close,volume,week,prev_week_high,prev_week_low,rsi,distance_to_prev_week_high_pct,distance_to_prev_week_low_pct,signal,forward_1,forward_3,forward_6
2010-09-06,08:00:00,0.72178,0.72453,0.7211,0.72194,2874,2010-09-06/2010-09-12,0.72166,0.69643,85.39094650205723,0.03879943463681761,3.6629668451962196,BEARISH_WEEKLY_STRUCTURE,0.30057899548439004,0.16067817270132403,-0.34490400864337645
2010-10-27,16:00:00,0.74464,0.74601,0.74194,0.74209,7504,2010-10-25/2010-10-31,0.75988,0.7426,10.77027948193664,-2.341159130389005,-0.06867761917586997,BULLISH_WEEKLY_STRUCTURE,0.39887345200716395,0.8273929038256711,1.6709563530030007
2010-11-01,04:00:00,0.76446,0.76714,0.76385,0.76586,3557,2010-11-01/2010-11-07,0.76644,0.74043,88.32412523020224,-0.07567454725745329,3.434490768877538,BEARISH_WEEKLY_STRUCTURE,0.15407515733947064,0.0352544851539436,-0.09401196041051145
2010-11-01,08:00:00,0.76584,0.76769,0.76482,0.76704,5593,2010-11-01/2010-11-07,0.76644,0.74043,87.6365054602181,0.07828401440426451,3.593857623272966,BEARISH_WEEKLY_STRUCTURE,0.13167501042969798,-0.010429703796422612,-0.03520025031290461
2010-11-01,16:00:00,0.76807,0.76908,0.76483,0.76613,9230,2010-11-01/2010-11-07,0.76644,0.74043,81.01454681089106,-0.04044674077553787,3.470956066069709,BEARISH_WEEKLY_STRUCTURE,0.10833670525889828,-0.1292208894051839,0.7531358907757238
2010-11-01,20:00:00,0.76612,0.76749,0.7646,0.76696,5327,2010-11-01/2010-11-07,0.76644,0.74043,81.11317254174358,0.06784614581701959,3.5830530907715707,BEARISH_WEEKLY_STRUCTURE,-0.18123500573693574,-0.02477313028059136,0.5580473557943129
2011-02-14,12:00:00,0.75745,0.75773,0.75457,0.75552,5632,2011-02-14/2011-02-20,0.77857,0.75528,13.462493790362615,-2.960555890928242,0.0317762948840189,BULLISH_WEEKLY_STRUCTURE,0.12838839474799163,0.1932443879712009,-0.28192503176619615
2011-03-02,16:00:00,0.74151,0.744,0.74,0.74192,7975,2011-02-28/2011-03-06,0.76517,0.74265,12.97760210803699,-3.0385404550622725,-0.09829664040934603,BULLISH_WEEKLY_STRUCTURE,0.14556825533749862,0.2709186974336797,-0.2453094673280197
2011-03-03,00:00:00,0.74303,0.74338,0.7419,0.74278,3080,2011-02-28/2011-03-06,0.76517,0.74265,20.0,-2.926147130702984,0.017504881168782533,BULLISH_WEEKLY_STRUCTURE,0.15482377016074536,0.38369369126794195,-0.49947494547510585
2011-03-22,16:00:00,0.74313,0.74333,0.73937,0.74101,9057,2011-03-21/2011-03-27,0.7412,0.71159,80.04569687737992,-0.025634106853753842,4.134403237819532,BEARISH_WEEKLY_STRUCTURE,-0.17543622893077934,0.062077434852433305,0.02564067961296386
2011-05-30,00:00:00,0.81832,0.82146,0.81641,0.82045,3518,2011-05-30/2011-06-05,0.81973,0.78579,82.03316953316948,0.08783379893380186,4.410847681950651,BEARISH_WEEKLY_STRUCTURE,-0.39490523493205204,-0.41196904137973667,0.3059296727405707
2011-06-29,08:00:00,0.81264,0.82058,0.8124,0.81856,8232,2011-06-27/2011-07-03,0.81929,0.8044,86.4149305555556,-0.08910153913754695,1.760318249627045,BEARISH_WEEKLY_STRUCTURE,0.33595582486317804,0.8111806098514576,1.2265441751368318
2011-10-03,12:00:00,0.75964,0.76314,0.75875,0.76013,11890,2011-10-03/2011-10-09,0.79561,0.76067,16.343866802582355,-4.4594713490277975,-0.07099004824693822,BULLISH_WEEKLY_STRUCTURE,-0.18681015089523856,-1.2366305763487777,-1.078762843197872
2011-11-02,16:00:00,0.7927,0.79558,0.79201,0.7922,14792,2011-10-31/2011-11-06,0.8239,0.7913,12.053258584442588,-3.8475543148440288,0.11373688866422493,BULLISH_WEEKLY_STRUCTURE,-0.32315071951527474,-1.1512244382731656,-0.4758899267861716
2012-03-19,04:00:00,0.82524,0.82621,0.82476,0.82559,4768,2012-03-19/2012-03-25,0.82569,0.8059,80.22660818713419,-0.012111082851916456,2.443231170120374,BEARISH_WEEKLY_STRUCTURE,-0.28585617558352555,0.16351942247362036,-0.2010683268934937
2012-05-07,08:00:00,0.79161,0.79401,0.79112,0.79357,9992,2012-05-07/2012-05-13,0.82331,0.79368,18.114259173246325,-3.6122481203920747,-0.013859489970775941,BULLISH_WEEKLY_STRUCTURE,0.2520256562118026,0.11341154529531255,-0.521693108358435
2012-07-03,00:00:00,0.80339,0.80389,0.80221,0.80306,5981,2012-07-02/2012-07-08,0.80395,0.78382,84.64877663772677,-0.11070340195286489,2.4546451991528713,BEARISH_WEEKLY_STRUCTURE,0.09339277264463781,-0.06848803327273809,0.16312604288596536
