trade_date,trade_time,open,high,low,close,volume,ema200,signal,forward_1,forward_3,forward_6
2025-01-29,13:00:00,6073.18,6076.08,6044.55,6053.19,4279,5979.546580673389,BULLISH_ABOVE_EMA200,-0.29505103920411674,0.0954868424748051,0.27456597265244936
2025-01-29,17:00:00,6053.2,6061.71,6017.21,6035.33,8297,5980.101639572162,BULLISH_ABOVE_EMA200,0.20777654245915245,0.3747930933354082,0.566166224547789
2025-01-29,21:00:00,6035.2,6057.03,6012.06,6047.87,11751,5980.77595161622,BULLISH_ABOVE_EMA200,0.1835356910780219,0.15674940102879978,0.2313211097460723
2025-01-30,01:00:00,6038.03,6063.17,6031.57,6058.97,2851,5981.554001848895,BULLISH_ABOVE_EMA200,-0.01683454448529101,0.17890829629458713,0.42284414677742077
2025-01-30,05:00:00,6059.49,6063.23,6055.93,6057.95,1271,5982.314161034478,BULLISH_ABOVE_EMA200,-0.009904340577248975,0.19065855611221919,0.5308726549410255
2025-01-30,09:00:00,6057.8,6071.41,6054.95,6057.35,2935,5983.060786297817,BULLISH_ABOVE_EMA200,0.20570051260039515,0.07445500094924858,0.6415346644984964
2025-01-30,13:00:00,6057.48,6080.07,6044.51,6069.81,5440,5983.92396255356,BULLISH_ABOVE_EMA200,-0.005107243884082041,0.2435002084084962,0.5153373828834797
2025-01-30,17:00:00,6069.56,6070.87,6027.18,6069.5,9048,5984.775465413724,BULLISH_ABOVE_EMA200,-0.1258752780294971,0.3395666858884533,0.0840266908312112
2025-01-30,21:00:00,6069.87,6086.73,6038.49,6061.86,6808,5985.5424757081155,BULLISH_ABOVE_EMA200,0.3749674192409669,0.5666577585097704,-0.44573777685396115
2025-01-31,01:00:00,6077.86,6091.84,6071.59,6084.59,3054,5986.528023213507,BULLISH_ABOVE_EMA200,0.09072098530878049,0.27117685825996496,-2.7199860631529815
2025-01-31,05:00:00,6084.34,6091.61,6083.09,6090.11,1461,5987.558689649194,BULLISH_ABOVE_EMA200,0.10016239443951529,-0.25467520291093776,-2.7260591352208667
2025-01-31,09:00:00,6090.09,6100.59,6088.59,6096.21,2609,5988.639797214873,BULLISH_ABOVE_EMA200,0.08004973581946996,-1.0066910424673674,-2.3722936053712043
2025-01-31,13:00:00,6096.34,6102.34,6089.34,6101.09,3989,5989.758704705273,BULLISH_ABOVE_EMA200,-0.43418471125650954,-2.9830735163716646,-2.663458496760415
